1st flr sf,2nd flr sf,3ssn porch,bedroom abvgr,bsmt cond,bsmt exposure,bsmt full bath,bsmt half bath,bsmt qual,bsmt unf sf,bsmtfin sf 1,bsmtfin sf 2,bsmtfin type 1,bsmtfin type 2,central air,condition 1,condition 2,electrical,enclosed porch,exter cond,exter qual,exterior 1st,exterior 2nd,fence,fireplace qu,fireplaces,full bath,functional,garage area,garage cars,garage cond,garage finish,garage qual,garage yr blt,gr liv area,half bath,heating qc,id,kitchen abvgr,kitchen qual,land slope,lot area,lot frontage,lot shape,low qual fin sf,ms subclass,mas vnr area,misc val,mo sold,open porch sf,overall cond,overall qual,pid,paved drive,pool area,pool qc,saleprice,screen porch,street,totrms abvgrd,total bsmt sf,utilities,wood deck sf,year built,year remod/add,yr sold,conditions,exteriors,alley_0,alley_1,alley_2,bldg type_1fam,bldg type_2fmcon,bldg type_duplex,bldg type_twnhs,bldg type_twnhse,foundation_brktil,foundation_cblock,foundation_pconc,foundation_slab,foundation_stone,foundation_wood,garage type_2types,garage type_attchd,garage type_basment,garage type_builtin,garage type_carport,garage type_detchd,garage type_na,heating_gasa,heating_gasw,heating_grav,heating_othw,heating_wall,house style_1.5fin,house style_1.5unf,house style_1story,house style_2.5fin,house style_2.5unf,house style_2story,house style_sfoyer,house style_slvl,land contour_bnk,land contour_hls,land contour_low,land contour_lvl,lot config_corner,lot config_culdsac,lot config_fr2,lot config_fr3,lot config_inside,ms zoning_a (agr),ms zoning_c (all),ms zoning_fv,ms zoning_i (all),ms zoning_rh,ms zoning_rl,ms zoning_rm,mas vnr type_brkcmn,mas vnr type_brkface,mas vnr type_none,mas vnr type_stone,misc feature_elev,misc feature_gar2,misc feature_na,misc feature_othr,misc feature_shed,misc feature_tenc,neighborhood_blmngtn,neighborhood_blueste,neighborhood_brdale,neighborhood_brkside,neighborhood_clearcr,neighborhood_collgcr,neighborhood_crawfor,neighborhood_edwards,neighborhood_gilbert,neighborhood_greens,neighborhood_grnhill,neighborhood_idotrr,neighborhood_landmrk,neighborhood_meadowv,neighborhood_mitchel,neighborhood_names,neighborhood_npkvill,neighborhood_nwames,neighborhood_noridge,neighborhood_nridght,neighborhood_oldtown,neighborhood_swisu,neighborhood_sawyer,neighborhood_sawyerw,neighborhood_somerst,neighborhood_stonebr,neighborhood_timber,neighborhood_veenker,roof matl_clytile,roof matl_compshg,roof matl_membran,roof matl_tar&grv,roof matl_wdshake,roof matl_wdshngl,roof style_flat,roof style_gable,roof style_gambrel,roof style_hip,roof style_mansard,roof style_shed,sale type_cod,sale type_cwd,sale type_con,sale type_conld,sale type_conli,sale type_conlw,sale type_new,sale type_oth,sale type_wd 
672,252,0,3,3,2,0.0,0.0,3,672.0,0.0,0.0,1,1,1,0,1,5,0,4,3,7,10,3,1,1,1,8,576.0,2.0,3,1,3,2003.0,924,0,5,1957,1,3,3,8064,60.0,4,0,50,0.0,2000,7,0,7,5,535450190,2,0,0,122900,0,1,6,672.0,4,0,1949,2006,2007,1,17,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2524,0,0,4,3,1,1.0,0.0,4,1420.0,1104.0,0.0,5,1,1,2,1,5,0,3,4,12,13,3,4,1,2,8,542.0,2.0,3,3,3,1981.0,2524,1,3,380,1,4,3,9600,80.0,4,0,20,0.0,0,7,120,5,8,527355150,2,0,0,278000,0,1,9,2524.0,4,474,1981,1981,2009,3,25,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
792,725,0,3,3,1,0.0,0.0,4,792.0,0.0,0.0,1,1,1,1,1,5,0,3,3,12,7,0,4,2,1,8,400.0,2.0,3,1,3,1931.0,1517,0,2,2860,1,4,5,11435,83.24555160142349,3,0,70,0.0,0,6,0,7,8,909276010,2,0,0,230000,0,1,7,792.0,4,0,1929,1950,2006,2,19,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1494,0,0,2,4,3,1.0,0.0,4,0.0,437.0,1057.0,2,6,1,1,1,5,0,4,4,12,13,0,4,1,1,8,481.0,2.0,3,3,3,1995.0,1494,1,5,2517,1,5,3,9549,30.0,3,0,120,0.0,0,4,30,5,8,533250130,2,0,0,270000,216,1,6,1494.0,4,0,1995,1996,2006,2,25,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
948,0,0,2,3,1,0.0,0.0,3,507.0,441.0,0.0,5,1,1,1,1,5,0,3,3,6,6,0,0,0,1,8,410.0,2.0,3,1,3,1952.0,948,0,3,1933,1,3,3,10950,60.0,4,0,20,0.0,0,4,48,6,6,535302070,0,0,0,125000,0,1,5,948.0,4,0,1952,1952,2007,2,12,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1718,0,0,3,3,3,1.0,0.0,5,417.0,1288.0,0.0,6,1,1,1,1,5,0,3,4,13,14,0,4,1,2,8,826.0,3.0,3,2,3,2007.0,1718,0,5,820,1,4,3,10637,79.0,4,0,20,336.0,0,9,44,5,8,906340110,2,0,0,297000,0,1,7,1705.0,4,208,2007,2008,2009,2,27,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1142,0,0,2,3,3,0.0,0.0,4,160.0,0.0,0.0,1,1,1,1,1,5,64,3,3,6,6,0,4,1,1,8,384.0,1.0,3,2,3,1958.0,1142,0,2,675,1,3,5,9000,80.0,3,0,20,82.0,0,4,28,6,6,535426150,2,0,0,113500,0,1,5,160.0,4,0,1958,1958,2009,2,12,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
925,550,0,4,3,1,0.0,0.0,3,36.0,548.0,173.0,5,3,1,1,1,5,0,3,3,14,16,0,3,1,2,8,336.0,1.0,3,2,3,1977.0,1475,0,5,2910,1,3,3,2665,41.0,4,0,160,0.0,0,7,26,6,5,923225240,2,0,0,127000,0,1,6,757.0,4,104,1977,1977,2006,2,30,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1844,0,0,3,3,1,0.0,0.0,4,1139.0,705.0,0.0,4,1,1,1,1,5,0,3,3,11,12,3,3,1,2,8,546.0,2.0,3,2,3,1977.0,1844,0,5,21,1,3,3,11751,105.0,3,0,20,480.0,0,1,122,6,6,527358140,2,0,0,190000,0,1,7,1844.0,4,0,1977,1977,2010,2,23,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1242,0,0,3,3,1,0.0,0.0,3,326.0,916.0,0.0,5,1,1,1,1,5,0,3,3,10,11,0,3,1,1,8,528.0,2.0,3,1,3,1973.0,1242,1,2,1873,1,3,3,9600,80.0,4,0,20,320.0,0,9,0,6,7,534177210,2,0,0,175500,0,1,6,1242.0,4,0,1973,1973,2007,2,21,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
990,0,0,3,4,1,1.0,0.0,4,570.0,420.0,0.0,6,1,1,1,1,5,0,4,3,13,14,0,0,0,1,8,384.0,1.0,3,1,3,1995.0,990,0,5,2125,1,3,3,8428,60.0,2,0,20,0.0,0,7,0,7,5,907135050,2,0,0,146000,0,1,5,990.0,4,256,1994,1994,2007,2,27,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1256,0,0,3,3,1,1.0,0.0,3,136.0,830.0,290.0,4,2,1,1,1,5,0,3,4,10,11,0,0,0,1,8,276.0,1.0,3,3,3,1965.0,1256,1,4,1489,1,3,3,9937,75.0,4,0,20,0.0,0,6,68,6,5,908102260,2,0,0,147500,0,1,6,1256.0,4,736,1965,1965,2008,2,21,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2076,0,0,2,4,3,1.0,0.0,5,690.0,1386.0,0.0,6,1,1,1,1,5,0,3,5,13,14,0,4,1,2,8,850.0,3.0,3,3,3,2006.0,2076,1,5,2383,1,5,3,13891,107.0,4,0,20,0.0,0,9,229,5,10,528110050,2,0,0,465000,0,1,7,2076.0,4,216,2006,2006,2006,2,27,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1110,0,0,1,3,3,1.0,0.0,4,0.0,1097.0,0.0,6,1,1,1,1,5,0,4,3,11,12,0,3,1,1,8,602.0,2.0,3,3,3,1978.0,1110,0,5,983,1,4,3,9101,83.24555160142349,3,0,85,104.0,0,7,30,6,5,923275040,2,0,0,165500,0,1,4,1097.0,4,303,1978,1978,2009,2,23,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1050,745,0,4,3,1,0.0,0.0,3,1050.0,0.0,0.0,1,1,0,1,1,3,0,3,3,7,10,0,0,0,2,8,352.0,1.0,3,1,2,1954.0,1795,0,5,1325,1,3,3,12150,81.0,4,0,50,335.0,0,11,0,5,5,902406090,2,0,0,131500,0,1,7,1050.0,4,0,1954,1954,2008,2,17,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1040,0,0,3,3,1,1.0,0.0,3,134.0,906.0,0.0,3,1,1,1,1,5,0,3,3,10,11,0,0,0,1,8,384.0,1.0,3,1,3,1965.0,1040,0,5,1378,1,3,3,11200,70.0,4,0,20,0.0,0,2,0,5,5,905102170,2,0,0,129500,0,1,5,1040.0,4,0,1965,1965,2008,2,21,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
983,890,0,4,2,1,0.0,0.0,3,398.0,210.0,0.0,2,1,1,1,1,5,207,3,3,12,7,0,4,2,1,8,786.0,2.0,3,3,2,1935.0,1873,1,3,1537,1,3,5,9670,100.0,3,0,70,40.0,0,6,0,6,8,909281110,2,0,0,257076,0,1,9,608.0,4,0,1935,1950,2008,2,19,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
984,620,0,3,3,1,0.0,0.0,3,156.0,408.0,420.0,2,4,1,1,1,5,0,3,3,6,6,0,0,0,2,6,660.0,2.0,3,1,3,1977.0,1604,0,5,905,1,3,3,10998,60.0,4,0,50,0.0,0,7,68,5,5,909101140,2,0,0,117000,0,1,6,984.0,4,0,1941,1960,2009,2,12,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
851,651,0,3,3,1,0.0,0.0,4,776.0,0.0,0.0,1,1,1,1,1,5,112,2,3,5,9,3,4,1,1,8,270.0,1.0,3,2,3,1931.0,1502,1,3,1532,1,3,5,7200,60.0,4,0,70,0.0,0,2,0,6,7,909275050,1,0,0,149000,0,1,6,776.0,4,0,1931,2000,2008,2,14,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1063,0,0,3,3,1,1.0,0.0,3,412.0,354.0,290.0,3,2,1,1,1,5,164,3,3,10,11,3,0,0,1,8,280.0,1.0,3,2,3,1954.0,1063,0,3,132,1,3,3,9920,80.0,4,0,20,110.0,0,2,0,5,5,534475100,2,0,0,128000,0,1,6,1056.0,4,0,1954,1954,2010,2,21,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
764,862,0,2,3,1,0.0,0.0,4,764.0,0.0,0.0,1,1,1,1,1,5,0,3,4,13,9,0,0,0,2,8,474.0,2.0,3,2,3,2003.0,1626,1,5,1078,1,4,3,2448,36.0,4,0,160,106.0,0,10,27,5,7,528188090,2,0,0,155000,0,1,6,764.0,4,0,2003,2004,2008,2,22,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
768,756,0,2,3,1,0.0,0.0,4,403.0,353.0,0.0,6,1,1,1,1,5,0,3,4,7,10,0,0,0,2,8,440.0,2.0,3,1,3,2000.0,1524,1,5,2511,1,4,3,2998,66.95277989337396,4,0,160,513.0,0,6,32,5,6,533221080,2,0,0,166000,0,1,4,756.0,4,0,2000,2000,2006,2,17,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1328,653,0,4,3,1,1.0,0.0,3,500.0,622.0,0.0,4,1,1,1,1,5,0,3,3,9,12,3,3,2,2,6,576.0,2.0,3,1,3,1981.0,1981,0,3,912,1,4,3,7804,65.0,4,0,50,0.0,0,12,44,3,4,909250220,2,0,0,135000,0,1,7,1122.0,4,431,1928,1950,2009,2,21,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1392,1392,0,5,3,1,1.0,0.0,4,133.0,790.0,469.0,4,2,1,0,1,5,0,3,3,11,12,3,3,2,3,8,564.0,2.0,3,2,3,1978.0,2784,1,3,2351,1,4,3,16692,80.0,3,0,60,184.0,2000,7,112,5,7,527356020,2,519,2,250000,440,1,12,1392.0,4,0,1978,1978,2006,1,23,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
546,546,0,3,3,1,0.0,0.0,3,370.0,176.0,0.0,6,1,1,1,1,5,0,3,3,14,16,0,0,0,1,8,0.0,0.0,0,0,0,NA,1092,1,5,330,1,3,3,1476,21.0,4,0,160,0.0,0,3,26,7,4,923226250,2,0,0,76000,0,1,5,546.0,4,200,1970,1970,2010,2,30,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1575,0,0,2,3,1,0.0,0.0,3,216.0,0.0,0.0,1,1,1,1,1,5,0,3,3,6,6,0,4,1,1,8,400.0,2.0,3,1,3,1951.0,1575,1,3,2586,1,4,3,10170,75.0,4,0,20,522.0,0,6,0,6,6,535305120,2,0,0,155000,0,1,5,216.0,4,0,1951,1951,2006,2,12,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
663,689,0,4,3,1,0.0,0.0,3,292.0,371.0,0.0,5,1,1,1,1,5,0,3,3,10,11,3,0,0,1,8,299.0,1.0,3,3,3,1969.0,1352,1,3,224,1,3,3,9364,80.0,4,0,60,143.0,0,3,36,7,6,905106140,2,0,0,158000,0,1,7,663.0,4,379,1969,1969,2010,2,21,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
600,600,0,2,3,1,1.0,0.0,4,190.0,368.0,42.0,6,5,1,1,1,5,0,3,4,7,10,0,0,0,2,8,480.0,2.0,3,2,3,2004.0,1200,1,5,98,1,4,3,2544,24.0,4,0,160,0.0,0,2,172,5,7,533212020,2,0,0,149500,0,1,4,600.0,4,0,2004,2005,2010,2,17,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
936,0,0,2,3,1,0.0,0.0,3,450.0,486.0,0.0,4,1,1,1,1,4,160,4,3,7,10,3,0,0,1,8,240.0,1.0,3,1,3,1954.0,936,0,3,2565,1,3,3,9888,82.0,4,0,20,0.0,0,3,0,6,5,534479300,2,0,0,121000,0,1,5,936.0,4,0,1954,1975,2006,2,17,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1040,0,0,3,3,1,0.0,1.0,3,0.0,85.0,955.0,3,5,1,1,1,3,0,3,3,6,6,3,0,0,1,8,293.0,1.0,3,3,3,1953.0,1040,0,3,1934,1,3,3,7942,68.0,4,0,20,0.0,0,6,0,7,6,535304170,2,0,0,136000,0,1,6,1040.0,4,0,1953,1953,2007,2,12,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
916,720,0,3,3,1,0.0,0.0,4,778.0,138.0,0.0,3,1,1,1,1,5,0,3,3,10,11,0,3,1,2,8,386.0,2.0,3,3,3,1996.0,1636,1,4,997,1,3,3,15038,83.24555160142349,2,0,60,0.0,0,11,84,5,6,527107010,2,0,0,173000,0,1,7,916.0,4,168,1996,1996,2008,2,21,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1164,1106,0,4,3,1,0.0,0.0,4,628.0,524.0,0.0,6,1,1,1,1,5,0,3,4,13,14,0,4,1,2,8,671.0,3.0,3,3,3,1999.0,2270,1,5,64,1,4,3,11764,92.0,3,0,60,348.0,0,4,57,7,8,528382020,2,0,0,290000,0,1,9,1152.0,4,132,1999,2007,2010,2,27,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
